playerID,yearID,lgID,POS,awardID,gold_glove,Training_Validation
broxtjo01,2014,NL,P,,NO,Training
broxtjo01,2015,NL,P,,NO,Training
broxtjo01,2015,NL,P,,NO,Training
broxtjo01,2016,NL,P,,NO,Training
broxtjo01,2017,NL,P,,NO,Training
broxtke01,2015,NL,OF,,NO,Training
broxtke01,2016,NL,OF,,NO,Training
broxtke01,2017,NL,OF,,NO,Training
broxtke01,2018,NL,OF,,NO,Training
broxtke01,2019,NL,OF,,NO,Training
broxtke01,2019,AL,OF,,NO,Training
broxtke01,2019,AL,OF,,NO,Training
brubajt01,2020,NL,P,,NO,Training
brubajt01,2021,NL,P,,NO,Training
brubajt01,2022,NL,P,,NO,Training
bruceja01,2013,NL,OF,,NO,Training
bruceja01,2014,NL,1B,,NO,Training
bruceja01,2014,NL,OF,,NO,Training
bruceja01,2015,NL,OF,,NO,Training
bruceja01,2016,NL,OF,,NO,Training
bruceja01,2016,NL,OF,,NO,Training
bruceja01,2017,NL,1B,,NO,Training
bruceja01,2017,NL,OF,,NO,Training
bruceja01,2017,AL,1B,,NO,Training
bruceja01,2017,AL,OF,,NO,Training
bruceja01,2018,NL,1B,,NO,Training
bruceja01,2018,NL,OF,,NO,Training
bruceja01,2019,AL,1B,,NO,Training
bruceja01,2019,AL,OF,,NO,Training
bruceja01,2019,NL,OF,,NO,Training
bruceja01,2020,NL,1B,,NO,Training
bruceja01,2020,NL,OF,,NO,Training
bruceja01,2021,AL,1B,,NO,Training
brugmja01,2017,AL,OF,,NO,Training
bruihju01,2021,NL,P,,NO,Training
bruihju01,2022,NL,P,,NO,Training
bruihju01,2023,NL,P,,NO,Validation
bruihju01,2023,NL,P,,NO,Validation
brujavi01,2021,AL,2B,,NO,Training
brujavi01,2021,AL,OF,,NO,Training
brujavi01,2022,AL,2B,,NO,Training
brujavi01,2022,AL,3B,,NO,Training
brujavi01,2022,AL,OF,,NO,Training
brujavi01,2022,AL,SS,,NO,Training
brujavi01,2023,AL,2B,,NO,Validation
brujavi01,2023,AL,3B,,NO,Validation
brujavi01,2023,AL,OF,,NO,Validation
brujavi01,2023,AL,SS,,NO,Validation
bryankr01,2015,NL,1B,,NO,Training
bryankr01,2015,NL,3B,,NO,Training
bryankr01,2015,NL,OF,,NO,Training
bryankr01,2016,NL,1B,,NO,Training
bryankr01,2016,NL,3B,,NO,Training
bryankr01,2016,NL,OF,,NO,Training
bryankr01,2016,NL,SS,,NO,Training
bryankr01,2017,NL,1B,,NO,Training
bryankr01,2017,NL,3B,,NO,Training
bryankr01,2017,NL,OF,,NO,Training
bryankr01,2018,NL,1B,,NO,Training
bryankr01,2018,NL,3B,,NO,Training
bryankr01,2018,NL,OF,,NO,Training
bryankr01,2019,NL,1B,,NO,Training
bryankr01,2019,NL,3B,,NO,Training
bryankr01,2019,NL,OF,,NO,Training
bryankr01,2020,NL,1B,,NO,Training
bryankr01,2020,NL,3B,,NO,Training
bryankr01,2020,NL,OF,,NO,Training
bryankr01,2021,NL,1B,,NO,Training
bryankr01,2021,NL,3B,,NO,Training
bryankr01,2021,NL,OF,,NO,Training
bryankr01,2021,NL,SS,,NO,Training
bryankr01,2021,NL,3B,,NO,Training
bryankr01,2021,NL,OF,,NO,Training
bryankr01,2022,NL,OF,,NO,Training
bryankr01,2023,NL,1B,,NO,Validation
bryankr01,2023,NL,OF,,NO,Validation
bubickr01,2020,AL,P,,NO,Training
bubickr01,2021,AL,P,,NO,Training
bubickr01,2022,AL,P,,NO,Training
bubickr01,2023,AL,P,,NO,Validation
buchada01,2014,NL,P,,NO,Training
buchada01,2015,NL,P,,NO,Training
buchaja01,2014,AL,P,,NO,Training
buchaja01,2015,AL,P,,NO,Training
buchaja01,2016,NL,P,,NO,Training
buchaja01,2017,NL,P,,NO,Training
buchhcl01,2013,AL,P,,NO,Training
buchhcl01,2014,AL,P,,NO,Training
buchhcl01,2015,AL,P,,NO,Training
buchhcl01,2016,AL,P,,NO,Training
buchhcl01,2017,NL,P,,NO,Training
buchhcl01,2018,NL,P,,NO,Training
buchhcl01,2019,AL,P,,NO,Training
buchtry01,2014,NL,P,,NO,Training
buchtry01,2016,NL,P,,NO,Training
buchtry01,2017,NL,P,,NO,Training
buchtry01,2017,AL,P,,NO,Training
buchtry01,2018,AL,P,,NO,Training
buchtry01,2019,AL,P,,NO,Training
buchtry01,2020,AL,P,,NO,Training
buchtry01,2021,NL,P,,NO,Training
buckjo01,2013,NL,C,,NO,Training
buckjo01,2013,NL,C,,NO,Training
buckjo01,2014,AL,1B,,NO,Training
buckjo01,2014,AL,C,,NO,Training
buckjo01,2014,AL,C,,NO,Training
bucknbi02,2013,AL,P,,NO,Training
bucknbi02,2014,NL,P,,NO,Training
buehlwa01,2017,NL,P,,NO,Training
buehlwa01,2018,NL,P,,NO,Training
buehlwa01,2019,NL,P,,NO,Training
buehlwa01,2020,NL,P,,NO,Training
buehlwa01,2021,NL,P,,NO,Training
buehlwa01,2022,NL,P,,NO,Training
buehrma01,2013,AL,P,,NO,Training
buehrma01,2014,AL,P,,NO,Training
buehrma01,2015,AL,P,,NO,Training
buenofr01,2013,AL,P,,NO,Training
buenofr01,2014,AL,P,,NO,Training
bukaujb01,2021,NL,P,,NO,Training
bukaujb01,2023,AL,P,,NO,Validation
bukaujb01,2023,NL,P,,NO,Validation
bumgama01,2013,NL,P,,NO,Training
bumgama01,2014,NL,P,,NO,Training
bumgama01,2015,NL,P,,NO,Training
bumgama01,2016,NL,P,,NO,Training
bumgama01,2017,NL,P,,NO,Training
bumgama01,2018,NL,P,,NO,Training
bumgama01,2019,NL,P,,NO,Training
bumgama01,2020,NL,P,,NO,Training
bumgama01,2021,NL,P,,NO,Training
bumgama01,2022,NL,P,,NO,Training
bumgama01,2023,NL,P,,NO,Validation
bummeaa01,2017,AL,P,,NO,Training
bummeaa01,2018,AL,P,,NO,Training
bummeaa01,2019,AL,P,,NO,Training
bummeaa01,2020,AL,P,,NO,Training
bummeaa01,2021,AL,P,,NO,Training
bummeaa01,2022,AL,P,,NO,Training
bummeaa01,2023,AL,P,,NO,Validation
bundydy01,2016,AL,P,,NO,Training
bundydy01,2017,AL,P,,NO,Training
bundydy01,2018,AL,P,,NO,Training
bundydy01,2019,AL,P,,NO,Training
bundydy01,2020,AL,P,,NO,Training
bundydy01,2021,AL,P,,NO,Training
bundydy01,2022,AL,P,,NO,Training
burawda01,2015,AL,P,,NO,Training
burawda01,2015,NL,P,,NO,Training
burdini01,2018,NL,P,,NO,Training
burdini01,2019,NL,P,,NO,Training
burdini01,2020,NL,P,,NO,Training
burdini01,2023,NL,P,,NO,Validation
burdipe01,2022,NL,OF,,NO,Training
burdipe01,2023,NL,OF,,NO,Validation
burdiza01,2020,AL,P,,NO,Training
burdiza01,2021,AL,P,,NO,Training
burdiza01,2021,AL,P,,NO,Training
burdiza01,2023,AL,P,,NO,Validation
burgeja01,2021,AL,3B,,NO,Training
burgeja01,2022,AL,2B,,NO,Training
burgeja01,2022,AL,3B,,NO,Training
burgeja01,2023,AL,1B,,NO,Validation
burgeja01,2023,AL,2B,,NO,Validation
burgeja01,2023,AL,3B,,NO,Validation
burgeja01,2023,NL,3B,,NO,Validation
burgoen02,2015,NL,P,,NO,Training
burgoen02,2016,NL,P,,NO,Training
burgohi01,2013,NL,P,,NO,Training
burkebr01,2019,AL,P,,NO,Training
burkebr01,2022,AL,P,,NO,Training
burkebr01,2023,AL,P,,NO,Validation
burkegr01,2013,NL,P,,NO,Training
burleal01,2022,NL,1B,,NO,Training
burleal01,2022,NL,OF,,NO,Training
burleal01,2023,NL,1B,,NO,Validation
burleal01,2023,NL,OF,,NO,Validation
burleal01,2023,NL,P,,NO,Validation
burneaj01,2013,NL,P,,NO,Training
burneaj01,2014,NL,P,,NO,Training
burneaj01,2015,NL,P,,NO,Training
burneal01,2013,AL,P,,NO,Training
burneal01,2013,NL,P,,NO,Training
burneco01,2018,NL,P,,NO,Training
burneco01,2019,NL,P,,NO,Training
burneco01,2020,NL,P,,NO,Training
burneco01,2021,NL,P,,NO,Training
burneco01,2022,NL,P,,NO,Training
burneco01,2023,NL,P,,NO,Validation
burnese01,2013,AL,P,,NO,Training
burnese01,2014,AL,P,,NO,Training
burnese01,2016,NL,P,,NO,Training
burnsan01,2016,AL,1B,,NO,Training
burnsan01,2016,AL,3B,,NO,Training
burnsan01,2016,AL,OF,,NO,Training
burnsan01,2021,NL,1B,,NO,Training
burnsan01,2021,NL,2B,,NO,Training
burnsan01,2021,NL,3B,,NO,Training
burnsan01,2021,NL,P,,NO,Training
burnsbi02,2014,AL,OF,,NO,Training
burnsbi02,2015,AL,OF,,NO,Training
burnsbi02,2016,AL,OF,,NO,Training
burnsbi02,2016,AL,OF,,NO,Training
burnsbi02,2017,AL,OF,,NO,Training
burnsco01,2013,AL,P,,NO,Training
burriem01,2015,NL,2B,,NO,Training
burriem01,2016,NL,1B,,NO,Training
burriem01,2016,NL,2B,,NO,Training
burriem01,2016,NL,OF,,NO,Training
burriem01,2016,NL,SS,,NO,Training
burrobe01,2020,AL,P,,NO,Training
burrobe01,2021,AL,P,,NO,Training
burrobe01,2021,AL,P,,NO,Training
burrry01,2018,AL,P,,NO,Training
burrry01,2019,AL,P,,NO,Training
burrry01,2021,AL,P,,NO,Training
burrry01,2022,AL,P,,NO,Training
burtoja01,2013,AL,P,,NO,Training
burtoja01,2014,AL,P,,NO,Training
buschma01,2016,NL,P,,NO,Training
buschmi02,2023,NL,1B,,NO,Validation
buschmi02,2023,NL,2B,,NO,Validation
buschmi02,2023,NL,3B,,NO,Validation
buschmi02,2023,NL,OF,,NO,Validation
busenal01,2017,AL,P,,NO,Training
busenal01,2018,AL,P,,NO,Training
busenal01,2023,NL,P,,NO,Validation
bushda01,2013,AL,P,,NO,Training
bushma01,2016,AL,P,,NO,Training
bushma01,2017,AL,P,,NO,Training
bushma01,2018,AL,P,,NO,Training
bushma01,2021,AL,P,,NO,Training
bushma01,2022,AL,P,,NO,Training
bushma01,2022,NL,P,,NO,Training
bushma01,2023,NL,P,,NO,Validation
bussni01,2013,NL,OF,,NO,Training
bussni01,2016,AL,OF,,NO,Training
buterdr01,2013,AL,C,,NO,Training
buterdr01,2013,NL,1B,,NO,Training
buterdr01,2013,NL,C,,NO,Training
buterdr01,2014,NL,1B,,NO,Training
buterdr01,2014,NL,C,,NO,Training
buterdr01,2014,NL,P,,NO,Training
buterdr01,2015,AL,1B,,NO,Training
buterdr01,2015,AL,C,,NO,Training
buterdr01,2015,AL,1B,,NO,Training
buterdr01,2015,AL,C,,NO,Training
buterdr01,2016,AL,1B,,NO,Training
buterdr01,2016,AL,C,,NO,Training
buterdr01,2016,AL,P,,NO,Training
buterdr01,2017,AL,1B,,NO,Training
buterdr01,2017,AL,C,,NO,Training
buterdr01,2018,AL,1B,,NO,Training
buterdr01,2018,AL,C,,NO,Training
buterdr01,2018,AL,P,,NO,Training
buterdr01,2018,NL,1B,,NO,Training
buterdr01,2018,NL,C,,NO,Training
buterdr01,2019,NL,1B,,NO,Training
buterdr01,2019,NL,C,,NO,Training
buterdr01,2020,NL,1B,,NO,Training
buterdr01,2020,NL,C,,NO,Training
buterdr01,2020,NL,P,,NO,Training
buterdr01,2021,AL,C,,NO,Training
butlebi03,2013,AL,1B,,NO,Training
butlebi03,2014,AL,1B,,NO,Training
butlebi03,2015,AL,1B,,NO,Training
butlebi03,2016,AL,1B,,NO,Training
butlebi03,2016,AL,1B,,NO,Training
butleda01,2014,AL,C,,NO,Training
butleda01,2018,AL,C,,NO,Training
butleed01,2014,NL,P,,NO,Training
butleed01,2015,NL,P,,NO,Training
butleed01,2016,NL,P,,NO,Training
butleed01,2017,NL,P,,NO,Training
butleed01,2018,NL,P,,NO,Training
butleed01,2018,AL,P,,NO,Training
butlejo04,2013,AL,OF,,NO,Training
butlejo04,2014,NL,OF,,NO,Training
butlejo04,2015,AL,OF,,NO,Training
butleke01,2013,NL,P,,NO,Training
butleke01,2014,NL,P,,NO,Training
butlela01,2023,AL,OF,,NO,Validation
buttojo01,2022,NL,P,,NO,Training
buttojo01,2023,NL,P,,NO,Validation
buttrty01,2018,AL,P,,NO,Training
buttrty01,2019,AL,P,,NO,Training
buttrty01,2020,AL,P,,NO,Training
buxtoby01,2015,AL,OF,,NO,Training
buxtoby01,2016,AL,OF,,NO,Training
buxtoby01,2017,AL,OF,,NO,Training
buxtoby01,2018,AL,OF,,NO,Training
buxtoby01,2019,AL,OF,,NO,Training
buxtoby01,2020,AL,OF,,NO,Training
buxtoby01,2021,AL,OF,,NO,Training
buxtoby01,2022,AL,OF,,NO,Training
byrdati01,2013,NL,P,,NO,Training
byrdma01,2013,NL,OF,,NO,Training
byrdma01,2013,NL,OF,,NO,Training
byrdma01,2014,NL,OF,,NO,Training
byrdma01,2015,NL,OF,,NO,Training
byrdma01,2015,NL,OF,,NO,Training
byrdma01,2016,AL,OF,,NO,Training
cabaljo01,2023,AL,2B,,NO,Validation
cabaljo01,2023,AL,3B,,NO,Validation
cabaljo01,2023,AL,OF,,NO,Validation
cabaljo01,2023,AL,SS,,NO,Validation
cabbatr01,2023,AL,1B,,NO,Validation
cabbatr01,2023,AL,OF,,NO,Validation
cabrace01,2013,AL,P,,NO,Training
cabrace01,2014,AL,P,,NO,Training
cabrace01,2015,AL,P,,NO,Training
cabreal03,2013,NL,P,,NO,Training
cabreas01,2013,AL,SS,,NO,Training
cabreas01,2014,AL,SS,,NO,Training
cabreas01,2014,NL,2B,,NO,Training
cabreas01,2014,NL,SS,,NO,Training
cabreas01,2015,AL,SS,,NO,Training
cabreas01,2016,NL,SS,,NO,Training
cabreas01,2017,NL,2B,,NO,Training
cabreas01,2017,NL,3B,,NO,Training
cabreas01,2017,NL,SS,,NO,Training
cabreas01,2018,NL,2B,,NO,Training
cabreas01,2018,NL,2B,,NO,Training
cabreas01,2018,NL,3B,,NO,Training
cabreas01,2018,NL,SS,,NO,Training
cabreas01,2019,AL,3B,,NO,Training
cabreas01,2019,NL,1B,,NO,Training
cabreas01,2019,NL,2B,,NO,Training
cabreas01,2019,NL,3B,,NO,Training
cabreas01,2020,NL,1B,,NO,Training
cabreas01,2020,NL,3B,,NO,Training
cabreas01,2021,NL,1B,,NO,Training
cabreas01,2021,NL,3B,,NO,Training
cabreas01,2021,NL,P,,NO,Training
cabreas01,2021,NL,SS,,NO,Training
cabreas01,2021,NL,1B,,NO,Training
cabreas01,2021,NL,3B,,NO,Training
cabreed02,2021,NL,P,,NO,Training
cabreed02,2022,NL,P,,NO,Training
cabreed02,2023,NL,P,,NO,Validation
cabreev01,2013,NL,SS,,NO,Training
cabreev01,2014,NL,SS,,NO,Training
cabreev01,2015,AL,2B,,NO,Training
cabreev01,2015,AL,SS,,NO,Training
cabrege01,2019,NL,P,,NO,Training
cabrege01,2020,NL,P,,NO,Training
cabrege01,2021,NL,P,,NO,Training
cabrege01,2022,NL,P,,NO,Training
cabrege01,2023,NL,P,,NO,Validation
cabrege01,2023,AL,P,,NO,Validation
cabrema01,2016,NL,P,,NO,Training
cabreme01,2013,AL,OF,,NO,Training
cabreme01,2014,AL,OF,,NO,Training
cabreme01,2015,AL,OF,,NO,Training
cabreme01,2016,AL,OF,,NO,Training
cabreme01,2017,AL,OF,,NO,Training
cabreme01,2017,AL,OF,,NO,Training
cabreme01,2018,AL,OF,,NO,Training
cabreme01,2019,NL,OF,,NO,Training
cabremi01,2013,AL,3B,,NO,Training
cabremi01,2014,AL,1B,,NO,Training
cabremi01,2014,AL,3B,,NO,Training
cabremi01,2015,AL,1B,,NO,Training
cabremi01,2016,AL,1B,,NO,Training
cabremi01,2016,AL,3B,,NO,Training
cabremi01,2017,AL,1B,,NO,Training
cabremi01,2018,AL,1B,,NO,Training
cabremi01,2019,AL,1B,,NO,Training
cabremi01,2021,AL,1B,,NO,Training
cabremi01,2023,AL,1B,,NO,Validation
cabreos01,2022,AL,1B,,NO,Training
cabreos01,2022,AL,2B,,NO,Training
cabreos01,2022,AL,3B,,NO,Training
cabreos01,2022,AL,OF,,NO,Training
cabreos01,2022,AL,SS,,NO,Training
cabreos01,2023,AL,1B,,NO,Validation
cabreos01,2023,AL,2B,,NO,Validation
cabreos01,2023,AL,3B,,NO,Validation
cabreos01,2023,AL,OF,,NO,Validation
cabreos01,2023,AL,SS,,NO,Validation
cabrera01,2015,NL,C,,NO,Training
cabrera01,2016,NL,C,,NO,Training
cacerke01,2023,AL,P,,NO,Validation
cahiltr01,2013,NL,P,,NO,Training
cahiltr01,2014,NL,P,,NO,Training
cahiltr01,2015,NL,P,,NO,Training
cahiltr01,2015,NL,P,,NO,Training
cahiltr01,2016,NL,P,,NO,Training
cahiltr01,2017,NL,P,,NO,Training
cahiltr01,2017,AL,P,,NO,Training
cahiltr01,2018,AL,P,,NO,Training
cahiltr01,2019,AL,P,,NO,Training
cahiltr01,2020,NL,P,,NO,Training
cahiltr01,2021,NL,P,,NO,Training
cainlo01,2013,AL,OF,,NO,Training
cainlo01,2014,AL,OF,,NO,Training
cainlo01,2015,AL,OF,,NO,Training
cainlo01,2016,AL,OF,,NO,Training
cainlo01,2017,AL,OF,,NO,Training
cainlo01,2018,NL,OF,,NO,Training
cainlo01,2019,NL,OF,,NO,Training
cainlo01,2020,NL,OF,,NO,Training
cainlo01,2021,NL,OF,,NO,Training
cainlo01,2022,NL,OF,,NO,Training
cainma01,2013,NL,P,,NO,Training
cainma01,2014,NL,P,,NO,Training
cainma01,2015,NL,P,,NO,Training
cainma01,2016,NL,P,,NO,Training
cainma01,2017,NL,P,,NO,Training
calhoko01,2013,AL,1B,,NO,Training
calhoko01,2013,AL,OF,,NO,Training
calhoko01,2014,AL,1B,,NO,Training
calhoko01,2014,AL,OF,,NO,Training
calhoko01,2015,AL,1B,,NO,Training
calhoko01,2015,AL,OF,,NO,Training
calhoko01,2016,AL,OF,,NO,Training
calhoko01,2017,AL,OF,,NO,Training
calhoko01,2018,AL,OF,,NO,Training
calhoko01,2019,AL,OF,,NO,Training
calhoko01,2020,NL,OF,,NO,Training
calhoko01,2021,NL,OF,,NO,Training
calhoko01,2022,AL,OF,,NO,Training
calhoko01,2023,AL,1B,,NO,Validation
calhoko01,2023,AL,OF,,NO,Validation
calhowi01,2017,AL,OF,,NO,Training
calhowi01,2018,AL,OF,,NO,Training
calhowi01,2019,AL,OF,,NO,Training
calhowi01,2020,AL,OF,,NO,Training
calhowi01,2021,AL,OF,,NO,Training
calhowi01,2022,AL,OF,,NO,Training
calhowi01,2023,AL,OF,,NO,Validation
calixor01,2015,AL,SS,,NO,Training
calixor01,2017,NL,3B,,NO,Training
calixor01,2017,NL,OF,,NO,Training
calixor01,2017,NL,SS,,NO,Training
callaal01,2013,AL,3B,,NO,Training
callaal01,2013,AL,2B,,NO,Training
callaal01,2013,AL,3B,,NO,Training
callaal01,2014,AL,1B,,NO,Training
callaal01,2014,AL,2B,,NO,Training
callaal01,2014,AL,3B,,NO,Training
callaal01,2015,NL,2B,,NO,Training
callaal01,2015,NL,3B,,NO,Training
callaal01,2015,NL,3B,,NO,Training
callaja01,2017,NL,P,,NO,Training
callal01,2022,AL,OF,,NO,Training
callal01,2022,NL,OF,,NO,Training
callal01,2023,NL,OF,,NO,Validation
calvobl01,2023,NL,P,,NO,Validation
camarda01,2021,NL,P,,NO,Training
camarjo01,2017,NL,2B,,NO,Training
camarjo01,2017,NL,3B,,NO,Training
camarjo01,2017,NL,OF,,NO,Training
camarjo01,2017,NL,SS,,NO,Training
camarjo01,2018,NL,2B,,NO,Training
camarjo01,2018,NL,3B,,NO,Training
camarjo01,2018,NL,SS,,NO,Training
camarjo01,2019,NL,1B,,NO,Training
camarjo01,2019,NL,2B,,NO,Training
camarjo01,2019,NL,3B,,NO,Training
camarjo01,2019,NL,OF,,NO,Training
camarjo01,2019,NL,SS,,NO,Training
camarjo01,2020,NL,2B,,NO,Training
camarjo01,2020,NL,3B,,NO,Training
camarjo01,2021,NL,1B,,NO,Training
camarjo01,2021,NL,2B,,NO,Training
camarjo01,2021,NL,3B,,NO,Training
camarjo01,2022,NL,1B,,NO,Training
camarjo01,2022,NL,2B,,NO,Training
camarjo01,2022,NL,3B,,NO,Training
camarjo01,2022,NL,SS,,NO,Training
camarjo01,2023,NL,3B,,NO,Validation
camarjo01,2023,NL,SS,,NO,Validation
camerda01,2020,AL,OF,,NO,Training
camerda01,2021,AL,OF,,NO,Training
camerda01,2022,AL,OF,,NO,Training
caminar01,2013,NL,P,,NO,Training
caminar01,2014,NL,P,,NO,Training
caminar01,2015,NL,P,,NO,Training
caminar01,2016,NL,P,,NO,Training
caminar01,2016,AL,P,,NO,Training
caminju01,2023,AL,2B,,NO,Validation
caminju01,2023,AL,3B,,NO,Validation
caminju01,2023,AL,SS,,NO,Validation
campato01,2013,NL,OF,,NO,Training
campato01,2014,NL,OF,,NO,Training
campato01,2014,AL,OF,,NO,Training
campber01,2014,NL,1B,,NO,Training
campber01,2014,NL,2B,,NO,Training
campber01,2014,NL,3B,,NO,Training
campber01,2014,NL,OF,,NO,Training
campber01,2014,NL,SS,,NO,Training
campber01,2015,NL,1B,,NO,Training
campber01,2015,NL,3B,,NO,Training
campber01,2015,NL,OF,,NO,Training
campber01,2016,NL,1B,,NO,Training
campber01,2016,NL,2B,,NO,Training
campber01,2016,NL,3B,,NO,Training
campber01,2016,NL,OF,,NO,Training
campber01,2021,AL,1B,,NO,Training
campber01,2021,AL,3B,,NO,Training
campbis01,2023,AL,P,,NO,Validation
campbpa02,2021,NL,P,,NO,Training
campojo01,2016,NL,P,,NO,Training
campole01,2014,NL,P,,NO,Training
campole01,2015,NL,P,,NO,Training
campole01,2016,NL,P,,NO,Training
campole01,2017,AL,P,,NO,Training
campsh01,2013,NL,P,,NO,Training
campsh01,2014,NL,P,,NO,Training
campulu01,2021,NL,C,,NO,Training
campulu01,2022,NL,C,,NO,Training
campulu01,2023,NL,C,,NO,Validation
canaral01,2023,NL,OF,,NO,Validation
candeje01,2016,NL,3B,,NO,Training
candeje01,2017,NL,1B,,NO,Training
candeje01,2017,NL,3B,,NO,Training
candeje01,2017,AL,3B,,NO,Training
candeje01,2018,AL,3B,,NO,Training
candeje01,2019,AL,1B,,NO,Training
candeje01,2019,AL,3B,,NO,Training
candeje01,2020,AL,1B,,NO,Training
candeje01,2020,AL,3B,,NO,Training
candeje01,2021,AL,3B,,NO,Training
candeje01,2022,AL,3B,,NO,Training
candeje01,2023,NL,3B,,NO,Validation
candeje01,2023,NL,1B,,NO,Validation
candeje01,2023,NL,3B,,NO,Validation
canhama01,2015,AL,1B,,NO,Training
canhama01,2015,AL,3B,,NO,Training
canhama01,2015,AL,OF,,NO,Training
canhama01,2016,AL,1B,,NO,Training
canhama01,2016,AL,3B,,NO,Training
canhama01,2016,AL,OF,,NO,Training
canhama01,2017,AL,1B,,NO,Training
canhama01,2017,AL,OF,,NO,Training
canhama01,2018,AL,1B,,NO,Training
canhama01,2018,AL,OF,,NO,Training
canhama01,2019,AL,1B,,NO,Training
canhama01,2019,AL,OF,,NO,Training
canhama01,2020,AL,1B,,NO,Training
canhama01,2020,AL,OF,,NO,Training
canhama01,2021,AL,1B,,NO,Training
canhama01,2021,AL,OF,,NO,Training
canhama01,2022,NL,1B,,NO,Training
canhama01,2022,NL,3B,,NO,Training
canhama01,2022,NL,OF,,NO,Training
canhama01,2023,NL,1B,,NO,Validation
canhama01,2023,NL,3B,,NO,Validation
canhama01,2023,NL,OF,,NO,Validation
canhama01,2023,NL,1B,,NO,Validation
canhama01,2023,NL,OF,,NO,Validation
cannigr01,2019,AL,P,,NO,Training
cannigr01,2020,AL,P,Gold Glove,Yes,Training
cannigr01,2021,AL,OF,,NO,Training
cannigr01,2021,AL,P,,NO,Training
cannigr01,2023,AL,P,,NO,Validation
canoro01,2013,AL,2B,,NO,Training
canoro01,2013,AL,SS,,NO,Training
canoro01,2014,AL,2B,,NO,Training
canoro01,2015,AL,2B,,NO,Training
canoro01,2016,AL,2B,,NO,Training
canoro01,2017,AL,2B,,NO,Training
canoro01,2018,AL,1B,,NO,Training
canoro01,2018,AL,2B,,NO,Training
canoro01,2018,AL,3B,,NO,Training
canoro01,2019,NL,2B,,NO,Training
canoro01,2020,NL,2B,,NO,Training
canoro01,2022,NL,2B,,NO,Training
canoro01,2022,NL,2B,,NO,Training
canoro01,2022,NL,2B,,NO,Training
canoye01,2022,AL,P,,NO,Training
canoye01,2022,AL,P,,NO,Training
canoye01,2023,AL,P,,NO,Validation
canzodo01,2023,NL,OF,,NO,Validation
canzodo01,2023,AL,OF,,NO,Validation
capelco01,2022,NL,OF,,NO,Training
capelco01,2022,AL,OF,,NO,Training
capelco01,2023,AL,OF,,NO,Validation
cappsca01,2013,AL,P,,NO,Training
cappsca01,2014,NL,P,,NO,Training
cappsca01,2015,NL,P,,NO,Training
cappsca01,2017,NL,P,,NO,Training
capravi01,2022,AL,2B,,NO,Training
capravi01,2022,AL,OF,,NO,Training
capravi01,2023,NL,2B,,NO,Validation
capravi01,2023,NL,3B,,NO,Validation
capuach01,2013,NL,P,,NO,Training
capuach01,2014,AL,P,,NO,Training
capuach01,2014,AL,P,,NO,Training
capuach01,2015,AL,P,,NO,Training
capuach01,2016,NL,P,,NO,Training
carasma01,2016,NL,P,,NO,Training
carasma01,2019,AL,P,,NO,Training
carasma01,2023,NL,P,,NO,Validation
caratvi01,2017,NL,1B,,NO,Training
caratvi01,2017,NL,C,,NO,Training
caratvi01,2017,NL,OF,,NO,Training
caratvi01,2018,NL,1B,,NO,Training
caratvi01,2018,NL,3B,,NO,Training
caratvi01,2018,NL,C,,NO,Training
caratvi01,2018,NL,P,,NO,Training
caratvi01,2019,NL,1B,,NO,Training
caratvi01,2019,NL,3B,,NO,Training
caratvi01,2019,NL,C,,NO,Training
caratvi01,2019,NL,P,,NO,Training
caratvi01,2020,NL,1B,,NO,Training
caratvi01,2020,NL,C,,NO,Training
caratvi01,2021,NL,1B,,NO,Training
caratvi01,2021,NL,3B,,NO,Training
caratvi01,2021,NL,C,,NO,Training
caratvi01,2022,NL,1B,,NO,Training
caratvi01,2022,NL,C,,NO,Training
caratvi01,2022,NL,P,,NO,Training
caratvi01,2023,NL,1B,,NO,Validation
caratvi01,2023,NL,C,,NO,Validation
cardust01,2016,NL,1B,,NO,Training
cardust01,2016,NL,OF,,NO,Training
cardust01,2017,NL,OF,,NO,Training
carlesh01,2017,NL,P,,NO,Training
carlesh01,2018,NL,P,,NO,Training
carlesh01,2019,NL,P,,NO,Training
carlsdy01,2020,NL,OF,,NO,Training
carlsdy01,2021,NL,OF,,NO,Training
carlsdy01,2022,NL,OF,,NO,Training
carlsdy01,2023,NL,OF,,NO,Validation
carltdr01,2021,AL,P,,NO,Training
carltdr01,2022,AL,P,,NO,Training
carltdr01,2023,NL,P,,NO,Validation
carlybu01,2014,NL,P,,NO,Training
carlybu01,2015,NL,P,,NO,Training
carmofa01,2013,AL,P,,NO,Training
carmofa01,2014,NL,P,,NO,Training
carmofa01,2014,NL,P,,NO,Training
carmofa01,2015,AL,P,,NO,Training
carmofa01,2016,NL,P,,NO,Training
carpeda01,2013,NL,P,,NO,Training
carpeda01,2014,NL,P,,NO,Training
carpeda01,2015,AL,P,,NO,Training
carpeda01,2015,NL,P,,NO,Training
carpeda01,2019,AL,P,,NO,Training
carpeda02,2013,AL,P,,NO,Training
carpeda02,2014,AL,P,,NO,Training
carpeda02,2015,NL,P,,NO,Training
carpeke01,2022,AL,OF,,NO,Training
carpeke01,2023,AL,OF,,NO,Validation
carpema01,2013,NL,1B,,NO,Training
carpema01,2013,NL,2B,,NO,Training
carpema01,2013,NL,3B,,NO,Training
carpema01,2013,NL,OF,,NO,Training
